timestamp,symbol,last_price,put_call_ratio,call_volume,put_volume,opt_volume,av_option_volume,opt_vol_expansion_ratio,market_regime,is_coiling,dist_to_200dma,contraction_mean,contraction_median,triangle_flag,high_slope,low_slope,leap_volume_skews,dominant_expiry_by_vol,dominant_expiry_by_oi,atm_oi_depth,leap_oi_skews,insider_conviction_score,cfo_involved,debt_reduction_pct,catalyst_flag,catalyst_type,catalyst_confidence,has_activist_pressure
2026-06-07,MUFG,19.87,0.0,4071,15,4086,490,8.34,Bullish Trend,0,0.18067395075089318,0.9971401566303493,1.0661553611557772,0,0.09288205128205065,0.08406495726495657,4001.0,20260821,20260821,1433,3.32,0.0,0,0.0,0,None,0.0,0
2026-06-07,BWEN,3.81,0.0,1794,1,1795,569,3.15,Bullish Trend,0,0.4411211241501264,1.046738165444149,1.2611890728125088,0,0.004228307692307658,-0.015113846153846226,1631.0,20270115,20261016,1194,50.91,0.0,1,0.0,1,M&A / Strategic Review,0.364,0
2026-06-07,TOI,4.87,0.0,1717,4,1721,1695,1.02,Bullish Trend,0,0.3925724702434141,0.48458893141077247,0.5514824197253213,0,0.03160430769230758,0.03135213675213678,925.0,20260821,20261120,32136,13.41,0.628,1,0.0,0,None,0.0,0
2026-06-07,APYX,4.47,0.0,3242,3,3245,18,180.28,Bullish Trend,0,0.3029410907394992,0.5774118969303492,0.5926314170148438,0,0.01516495726495722,-0.0009823247863248784,780.0,20270319,20270319,1915,99.79,0.0,0,0.0,0,None,0.0,0
2026-06-07,LTC,36.049999,0.0,3916,7,3923,64,61.3,Bearish/Distribution,0,-0.020549443234659175,0.9175379451107525,1.0072079269268563,0,0.1551589743589729,0.13872136752136752,644.0,20260821,20261120,1128,2.56,0.462,1,0.0,0,None,0.0,0
2026-06-07,CAN,0.3701,0.0,4890,26,4916,3137,1.57,Bearish/Distribution,0,-0.5317255605791643,1.3782053228432407,1.6034380376323354,0,-0.019236547008547027,-0.015983658119658135,347.0,20280121,20270115,34695,9.46,0.0,0,0.0,0,None,0.0,0
2026-06-07,VOYA,86.690002,0.0,1972,5,1977,892,2.22,Bullish Trend,0,0.16485859847449083,0.957692055996103,1.047054325234804,0,0.24026324786324676,0.1875521367521366,191.0,20260821,20260821,7712,641.67,0.0,0,0.0,1,Management Alignment,0.418,0
2026-06-07,AVR,9.62,0.0,2229,15,2244,1372,1.64,Bullish Trend,0,0.7656486102843536,0.6276691753040783,0.8055905712123016,0,0.11774017094017085,0.10535042735042724,32.0,20260821,20260821,2304,1.18,0.099,0,0.0,0,None,0.0,0
2026-06-07,GKOS,125.0,0.0,1443,3,1446,309,4.68,Bullish Trend,0,0.17566394445599204,1.055361831716037,1.1892905538223248,0,0.7875282051282044,0.2244205128205128,19.0,20270115,20261218,242,23.2,-6.726,1,0.0,0,None,0.0,0
2026-06-07,REZI,31.209999,0.0,5011,1,5012,26,192.77,Bearish/Distribution,0,-0.14088188295788764,0.9454935713664252,1.120748305150255,0,-0.0391487179487182,-0.11527521367521482,11.0,20261120,20260821,957,2.56,-0.029,1,0.0,1,Activism / Spinoff,0.655,1
2026-06-07,EVLV,5.87,0.0,2422,16,2438,1402,1.74,Bearish/Distribution,0,-0.12138229904965088,0.5901344261618711,0.5951037453236984,0,-0.012869538461538531,-0.01612454700854711,3.29,20280121,20270115,11373,4.67,-2.075,1,0.0,0,None,0.0,0
2026-06-07,FIZZ,36.509998,0.0,1579,4,1583,5,316.6,Bullish Trend,0,0.03194915721325677,0.8418663845744624,0.9725817378416002,0,0.09414017094017015,0.07616410256410142,1.33,20270115,20261016,157,2.02,0.0,0,0.0,0,None,0.0,0
2026-06-07,AMPH,19.74,0.0,1064,1,1065,12,88.75,Bearish/Distribution,0,-0.19422815915422545,0.9984394762524508,1.0061700789143082,0,-0.39084786324786414,-0.40947008547008606,1.0,20260918,20260918,20,2.33,0.0,1,0.0,0,None,0.0,0
2026-06-07,HCAT,1.93,0.0,1791,9,1800,383,4.7,Bearish/Distribution,0,-0.12663024307509418,1.3289818964537143,1.4333886593346594,0,-0.05182047863247861,-0.05933644444444447,1.0,20261016,20261218,13,13.0,0.0,1,0.0,0,None,0.0,0
2026-06-07,ORI,38.16,0.0,6245,5,6250,84,74.4,Bearish/Distribution,0,-0.07871149980987575,1.3176822986295533,1.3950856247532146,0,-0.24970940170940237,-0.20617094017094026,1.0,20261016,20261016,185,0.23,-0.371,1,0.0,0,None,0.0,0
2026-06-07,PETS,1.68,0.0,1078,3,1081,374,2.89,Bearish/Distribution,0,-0.3585705286066089,1.7935023280020195,1.9079391943742405,0,-0.07454280341880343,-0.04309452991452997,0.0,None,20260918,316,316.0,0.0,0,0.0,0,None,0.0,0
2026-06-07,UGA,105.089996,0.0,1080,5,1085,444,2.44,Bullish Trend,0,0.33400357206780074,1.8235300193634434,2.0094683080396187,0,2.841470085470083,2.4447282051282047,0.0,None,20270319,282,0.86,0.0,0,0.0,0,None,0.0,0
2026-06-07,UVE,37.34,0.0,1568,2,1570,11,142.73,Bullish Trend,0,0.15833229929271642,0.9054591871409147,0.9449305110569242,0,0.34409914529914487,0.316789743589743,0.0,None,20260821,507,4.57,-2.131,1,0.0,0,None,0.0,0
