timestamp,symbol,last_price,put_call_ratio,call_volume,put_volume,opt_volume,av_option_volume,opt_vol_expansion_ratio,market_regime,is_coiling,dist_to_200dma,contraction_mean,contraction_median,triangle_flag,high_slope,low_slope,leap_volume_skews,dominant_expiry_by_vol,dominant_expiry_by_oi,atm_oi_depth,leap_oi_skews,insider_conviction_score,cfo_involved,debt_reduction_pct,catalyst_flag,catalyst_type,catalyst_confidence,has_activist_pressure
2026-06-09,KIM,25.14,0.0,10692,14,10706,220,48.66,Bullish Trend,0,0.14372370831640127,0.8828896214077728,0.9368073837692779,0,0.17676239316239284,0.16666324786324796,272.0,20261016,20261218,4114,6.84,0.0,0,0.0,0,None,0.0,0
2026-06-09,SNDL,1.47,0.0,1663,7,1670,675,2.47,Bearish/Distribution,0,-0.1840726510653161,0.893264505037256,0.9652002660526474,0,-0.017444136752136786,-0.012751623931623986,269.0,20270115,20280121,36272,0.9,0.0,0,0.0,0,None,0.0,0
2026-06-09,CGON,56.67,0.0,10745,45,10790,6524,1.65,Bullish Trend,0,0.11686261525590569,1.2280165208840306,1.269383049552039,0,0.9452273504273502,0.923148717948717,200.0,20261016,20261016,207,0.97,-0.856,1,0.0,0,None,0.0,0
2026-06-09,AVT,86.93,0.0,2951,5,2956,2185,1.35,Bullish Trend,0,0.4447218956054231,2.4294903756170605,2.729407433524673,0,1.733059829059828,1.5588649572649562,50.5,20260821,20260821,760,4.47,-2.53,1,0.0,0,None,0.0,0
2026-06-09,MGNX,3.98,0.0,1049,1,1050,137,7.66,Bullish Trend,0,0.7358297910123082,0.884392009144697,1.132341410674566,0,0.13070779487179485,0.11073675213675209,41.0,20261016,20261016,965,5.31,0.0,0,0.0,0,None,0.0,0
2026-06-09,WVE,5.7159,0.0,3123,6,3129,1215,2.58,Bearish/Distribution,0,-0.4181613193041088,1.6621110897948825,1.8226432926741027,0,-0.5441038632478633,-0.4475829059829062,32.0,20280121,20270617,2275,2.4,11.532,0,0.0,0,None,0.0,0
2026-06-09,SGI,70.96,0.0,15439,32,15471,2009,7.7,Bearish/Distribution,0,-0.1482108346237412,0.913159600515169,0.98754672643646,0,-1.0915384615384631,-1.1962393162393168,28.83,20260821,20260821,15071,53.61,-0.376,0,0.0,0,None,0.0,0
2026-06-09,UNM,88.0,0.0,14630,15,14645,319,45.91,Bullish Trend,0,0.14956117461638294,0.5770263279429219,0.6310119802608557,0,0.28138461538461507,0.3134905982905964,25.0,20261218,20261218,844,5.98,-0.908,0,0.0,0,None,0.0,0
2026-06-09,NAT,5.37,0.0,19215,33,19248,1796,10.72,Bullish Trend,0,0.2215984110035708,1.3909249707798343,1.592494195394261,0,0.09938605128205114,0.09082735042735031,20.0,20261016,20270115,6987,3.96,0.0,0,0.0,0,None,0.0,0
2026-06-09,LION,13.24,0.0,21451,14,21465,3396,6.32,Bullish Trend,0,0.5112984087771562,3.175099036896052,12.798710237093903,0,0.23184273504273495,0.21074871794871788,12.0,20260918,20261218,17956,36.18,0.0,0,0.0,0,None,0.0,0
2026-06-09,CDP,34.12,0.0,10314,3,10317,264,39.08,Bullish Trend,0,0.12271557652695236,0.846280950117022,0.9402682255952788,0,0.14434188034187997,0.1428683760683761,6.0,20260918,20260918,125,2.05,-1.056,0,0.0,1,Management Alignment,0.364,0
2026-06-09,GORO,1.1887,0.0,1729,2,1731,306,5.66,Bullish Trend,0,0.08554059921841074,1.2119129732027207,1.2920183358143142,0,0.009060820512820464,0.012840923076923052,2.0,20261218,20260918,6127,3.21,0.0,1,0.0,0,None,0.0,0
2026-06-09,MD,23.66,0.0,7325,2,7327,9,814.11,Bullish Trend,0,0.15279672578444745,0.9909726745694469,1.0559816367163273,0,0.05305982905982888,0.031087179487178786,2.0,20260821,20260821,184,5.13,-0.608,1,0.0,0,None,0.0,0
2026-06-09,JHX,23.0,0.0,2580,6,2586,1556,1.66,Bullish Trend,0,0.10675175743889175,1.1048579469556792,1.1996073149025126,0,-0.04242393162393174,-0.07085470085470126,0.0,None,20260918,3485,3.17,0.064,0,0.0,0,None,0.0,0
2026-06-09,ORIC,7.94,0.0,5453,1,5454,517,10.55,Bearish/Distribution,0,-0.2569095798288106,0.7305363191951629,0.7553809777537586,0,-0.056232478632478745,-0.0413743589743593,0.0,None,20261120,2759,26.59,0.0,0,0.0,0,None,0.0,0
2026-06-09,SBU,18.1621,0.0,1000,1,1001,129,7.76,Error,False,0.0,0.0,0.0,0,0.0,0.0,0.0,None,20260821,11,10.0,0.0,0,0.0,0,None,0.0,0
2026-06-09,MOV,36.93,0.0,5062,1,5063,1480,3.42,Bullish Trend,0,0.6046510112169147,1.318734346254993,1.4171191830824545,0,0.5384581196581193,0.4331213675213674,0.0,None,20260918,309,11.36,-0.052,1,0.0,0,None,0.0,0
2026-06-09,ITUB,7.56,0.0,1026,1,1027,375,2.74,Bearish/Distribution,0,-0.031093783173457252,1.0740355207775512,1.0901935639023113,0,0.023148717948717843,0.02512478632478627,0.0,None,None,0,0.0,-1.455,0,0.0,0,None,0.0,0
