timestamp,symbol,last_price,put_call_ratio,call_volume,put_volume,opt_volume,av_option_volume,opt_vol_expansion_ratio,market_regime,is_coiling,dist_to_200dma,contraction_mean,contraction_median,triangle_flag,high_slope,low_slope,leap_volume_skews,dominant_expiry_by_vol,dominant_expiry_by_oi,atm_oi_depth,leap_oi_skews,insider_conviction_score,cfo_involved,debt_reduction_pct,catalyst_flag,catalyst_type,catalyst_confidence,has_activist_pressure
2026-06-23,CANE,9.2471,0.0,2286,2,2288,1231,1.86,Bearish/Distribution,0,-0.05040362984240186,0.7974320272203851,0.8923944868107909,0,0.007705982905982781,0.005425641025640988,1009.5,20261016,20261016,42795,27.78,0.0,0,0.0,0,None,0.0,0
2026-06-23,ANNX,5.28,0.0,2026,4,2030,273,7.44,Bullish Trend,0,0.10980326214898271,0.7570102141396773,0.8387017107248989,0,-0.023772649572649632,-0.0054951794871796154,864.0,20261218,20261218,12243,2.41,3.65,0,0.0,0,None,0.0,0
2026-06-23,DHC,9.03,0.0,1699,1,1700,448,3.79,Bullish Trend,0,0.5017765819795029,0.7361993747869163,0.8614408805245388,0,0.15434793162393148,0.14872960683760683,801.0,20261218,20261218,3712,4.15,0.0,0,0.0,0,None,0.0,0
2026-06-23,POWW,2.18,0.0,2157,3,2160,379,5.7,Bullish Trend,0,0.22063690120978682,0.5830823313797373,0.6428247312921052,0,0.01358649572649575,0.012616102564102533,788.0,20270115,20261016,3760,90.71,0.0,1,0.0,0,None,0.0,0
2026-06-23,LEG,10.92,0.0,5187,2,5189,307,16.9,Bullish Trend,0,0.04447133203571462,1.2409825660560552,1.562279827283652,0,-0.07488205128205129,-0.07102905982906024,77.0,20260918,20260918,4395,1.12,0.0,1,0.0,0,None,0.0,0
2026-06-23,CORN,16.74,0.0,2784,12,2796,2080,1.34,Bearish/Distribution,0,-0.061596071484629235,0.5035151873692048,0.5479421024771877,0,0.0059282051282047495,-0.0020444444444448965,39.67,20261120,20261120,14689,7.7,0.0,0,0.0,0,None,0.0,0
2026-06-23,FHN,24.95,0.0,12016,32,12048,1700,7.09,Bullish Trend,0,0.06680463151413554,0.6298749525476209,0.7840009612234696,1,-0.005141880341880833,0.01874529914529866,12.29,20261120,20261120,5228,4.75,0.0,1,0.0,0,None,0.0,0
2026-06-23,GMAB,26.62,0.0,6809,1,6810,332,20.51,Bearish/Distribution,0,-0.11337609225810526,0.9899497253567168,1.0678803860492196,0,-0.3612923076923084,-0.28814017094017114,8.0,20261218,20261218,22523,13.09,0.0,0,0.0,0,None,0.0,0
2026-06-23,SPNT,23.64,0.0,2038,6,2044,476,4.29,Bullish Trend,0,0.13383198279107802,0.7565310380354592,0.8322111078875215,0,0.13183931623931572,0.12299145299145268,4.0,20270115,20261016,76,37.0,0.0,1,0.0,0,None,0.0,0
2026-06-23,VAL,78.54,0.0,1011,3,1014,589,1.72,Bullish Trend,0,0.08308177722494439,1.8624504592482434,1.840919280789594,0,1.593986324786323,1.4671589743589728,0.0,None,20261218,2028,53.81,0.0,1,0.0,0,None,0.0,0
