timestamp,symbol,last_price,put_call_ratio,call_volume,put_volume,opt_volume,av_option_volume,opt_vol_expansion_ratio,market_regime,is_coiling,dist_to_200dma,contraction_mean,contraction_median,triangle_flag,high_slope,low_slope,leap_volume_skews,dominant_expiry_by_vol,dominant_expiry_by_oi,atm_oi_depth,leap_oi_skews,insider_conviction_score,cfo_involved,debt_reduction_pct,catalyst_flag,catalyst_type,catalyst_confidence,has_activist_pressure
2026-06-08,CATO,3.23,0.0,24761,20,24781,1254,19.76,Bearish/Distribution,0,-0.055817828381005144,0.9348021173679859,1.0736754847014285,0,-0.008273504273504333,-0.006403418803418871,11465.0,20261016,20261016,11276,1126.6,0.0,0,0.0,0,None,0.0,0
2026-06-08,GLIBK,20.77,0.0,7505,10,7515,3587,2.1,Bearish/Distribution,0,-0.3912509543760616,1.8441760293232359,1.9016213578889507,0,-0.5318735042735051,-0.5426290598290608,3000.0,20261016,20261016,7242,156.43,0.0,0,0.0,0,None,0.0,0
2026-06-08,LODE,3.99,0.0,5247,15,5262,1405,3.75,Bullish Trend,0,0.20890774125132563,0.5643514063794385,0.5881937337571995,1,-0.006597059829059931,0.001582598290598196,1344.5,20270115,20261218,35065,1.57,0.0,0,0.0,0,None,0.0,0
2026-06-08,CRVS,11.1,0.0,3020,7,3027,865,3.5,Bearish/Distribution,0,-0.0385071422103988,1.3984275219848232,1.5421240981499333,0,0.06547651282051242,0.10383883760683742,1338.0,20261016,20280121,2239,1.79,0.0,0,0.0,0,None,0.0,0
2026-06-08,GDYN,6.4492,0.0,3337,7,3344,3106,1.08,Bearish/Distribution,0,-0.14871221341403246,0.8677601522183225,0.9890171148410911,0,-0.1298461538461538,-0.13437264957264958,928.5,20260918,20260918,25100,10.67,0.0,0,0.0,0,None,0.0,0
2026-06-08,PTC,136.07,0.0,4453,16,4469,254,17.59,Bearish/Distribution,0,-0.19900327209547441,1.3534552723109934,1.411243620478232,0,-1.4824923076923107,-1.6217914529914583,275.25,20270115,20261120,331,1.03,0.0,0,0.0,0,None,0.0,0
2026-06-08,GENI,6.46,0.0,12393,22,12415,1803,6.89,Bearish/Distribution,0,-0.24745900923202385,1.4755726847929926,1.7626488880083018,0,-0.26219487179487205,-0.25652991452991464,200.0,20270115,20261016,17607,4.12,0.0,0,0.0,0,None,0.0,0
2026-06-08,UNM,87.02,0.0,13361,20,13381,350,38.23,Bullish Trend,0,0.13814641177174547,0.576282187164234,0.6301982188714461,0,0.2719829059829065,0.3134905982905964,94.0,20261218,20261218,644,4.32,0.0,0,0.0,0,None,0.0,0
2026-06-08,ARMK,52.82,0.0,2215,2,2217,1141,1.94,Bullish Trend,0,0.29120419091341326,0.7909579695413114,0.8403637302738539,0,0.6593059829059821,0.5992478632478627,79.0,20261016,20261016,1164,5.26,0.0,0,0.0,0,None,0.0,0
2026-06-08,AVR,9.435,0.0,1839,4,1843,1372,1.34,Bullish Trend,0,0.701693494757363,0.6474988350112033,0.8250443295723636,0,0.1349504273504273,0.12753162393162387,72.0,20261120,20260821,2275,1.19,0.0,0,0.0,0,None,0.0,0
2026-06-08,SND,5.84,0.0,1112,1,1113,326,3.41,Bullish Trend,0,0.5546117477361969,1.81571269957803,2.38842091546059,0,0.0544373675213674,0.047411418803418766,58.0,20270115,20261016,5719,5718.0,0.0,0,0.0,0,None,0.0,0
2026-06-08,AVTR,9.28,0.0,16026,72,16098,829,19.42,Bearish/Distribution,0,-0.09101568912548971,1.7117479360209118,1.8592796824116373,0,-0.1566769230769235,-0.16309059829059858,40.0,20261120,20261120,7379,0.77,0.0,0,0.0,0,None,0.0,0
2026-06-08,DUOT,12.23,0.0,1627,1,1628,964,1.69,Bullish Trend,0,0.3692227170058471,0.7884357502383601,0.8131602103021806,0,0.04790273504273487,0.013520615384615214,26.0,20270115,20261016,3365,115.03,0.0,0,0.0,0,None,0.0,0
