timestamp,symbol,last_price,put_call_ratio,call_volume,put_volume,opt_volume,av_option_volume,opt_vol_expansion_ratio,market_regime,is_coiling,dist_to_200dma,contraction_mean,contraction_median,triangle_flag,high_slope,low_slope,leap_volume_skews,dominant_expiry_by_vol,dominant_expiry_by_oi,atm_oi_depth,leap_oi_skews,insider_conviction_score,cfo_involved,debt_reduction_pct,catalyst_flag,catalyst_type,catalyst_confidence,has_activist_pressure
2026-06-22,CABA,2.9543,0.0,15905,65,15970,1428,11.18,Bullish Trend,0,0.08981960045982425,0.4934052570868256,0.5584448212107641,0,0.04398687179487166,0.042377743589743576,14846.0,20260821,20260821,48948,48.59,0.0,0,0.0,0,None,0.0,0
2026-06-22,ESI,49.29,0.0,5590,9,5599,295,18.98,Bullish Trend,0,0.5436791386339588,1.7721198100921085,1.943537789902007,0,0.8095965811965805,0.7406495726495722,2099.5,20261218,20261120,2822,704.5,0.0,0,0.0,0,None,0.0,0
2026-06-22,DEI,11.72,0.0,2376,6,2382,933,2.55,Bearish/Distribution,0,-0.0085818575555452,1.1940372076984997,1.2347652886827956,0,0.05783247863247838,0.05316239316239297,2000.0,20260821,20270115,413,28.5,0.0,0,0.0,0,None,0.0,0
2026-06-22,MESO,15.59,0.0,7701,8,7709,3338,2.31,Bearish/Distribution,0,-0.045753062440070824,0.46952935484855857,0.6218847146233325,0,-0.195615008547009,-0.14291511111111135,1191.0,20280121,20280121,5036,2.34,7.469,0,0.0,0,None,0.0,0
2026-06-22,REKR,0.67,0.0,1407,1,1408,468,3.01,Bearish/Distribution,0,-0.5093889279828048,1.1052945462811214,1.093711546989678,0,-0.030926324786324753,-0.025199521367521384,350.0,20270219,20260821,16715,27.57,0.0,1,0.0,0,None,0.0,0
2026-06-22,CRDF,1.3,0.0,3623,10,3633,246,14.77,Bearish/Distribution,0,-0.3568654612016721,0.843271724103063,0.9523689104015243,0,-0.05251582905982901,-0.03962964102564111,334.3,20260821,20260821,4122,26.66,0.066,1,0.0,0,None,0.0,0
2026-06-22,TRVI,18.08,0.0,1095,4,1099,624,1.76,Bullish Trend,0,0.49120831237067214,0.5553082554156958,0.5945508606084241,0,0.21898632478632454,0.2039954871794871,317.0,20260821,20261016,1494,746.0,0.0,0,0.0,0,None,0.0,0
2026-06-22,VTGN,0.66,0.0,1916,1,1917,759,2.53,Bearish/Distribution,0,-0.6503905310960659,2.2677931865410543,2.964516496592674,0,-0.00038810256410257713,-0.0009543589743589794,165.0,20260821,20260821,15036,62.98,0.0,1,0.0,0,None,0.0,0
2026-06-22,ANNX,5.01,0.0,1897,1,1898,257,7.39,Bullish Trend,0,0.06285388922278808,0.7572284354352671,0.8389434810081912,0,-0.025695726495726552,-0.0054951794871796154,145.0,20270115,20261218,12248,2.41,3.707,0,0.0,0,None,0.0,0
2026-06-22,WPRT,1.9,0.0,1226,5,1231,3,410.33,Bullish Trend,0,0.02620856179888326,0.6275046972652427,0.6159728184498869,0,0.002846837606837557,0.0004666666666666033,35.0,20261016,20260821,9,9.0,0.0,0,0.0,0,None,0.0,0
2026-06-22,SGOL,39.93,0.0,1239,2,1241,324,3.83,Bearish/Distribution,0,-0.05781038345393155,1.8475934562685519,2.074376410615877,0,-0.21266324786324844,-0.16535726495726533,17.0,20260821,20260918,1127,1.06,0.0,0,0.0,0,None,0.0,0
2026-06-22,ASTH,39.59,0.0,4411,11,4422,83,53.28,Bullish Trend,0,0.397749619581911,1.2657323366760211,1.376677851237982,0,0.7447999999999997,0.7599726495726492,7.45,20261120,20260821,1265,36.21,0.0,1,0.0,1,Management Alignment,0.399,0
2026-06-22,LAUR,37.19,0.0,1572,1,1573,17,92.53,Bullish Trend,0,0.14433233946577312,0.7246320050106531,0.8056017640877985,0,-0.004102564102564201,-0.024147008547009016,2.0,20261218,20260918,140,4.38,0.0,0,0.0,0,None,0.0,0
2026-06-22,IWD,243.53,0.0,1076,2,1078,97,11.11,Bullish Trend,0,0.12197395175737762,1.0483012141647856,1.1344811269417818,0,1.0701914529914496,1.0511487179487153,0.0,None,20260821,1099,273.75,0.0,0,0.0,0,None,0.0,0
