timestamp,symbol,last_price,put_call_ratio,call_volume,put_volume,opt_volume,av_option_volume,opt_vol_expansion_ratio,market_regime,is_coiling,dist_to_200dma,contraction_mean,contraction_median,triangle_flag,high_slope,low_slope,leap_volume_skews,dominant_expiry_by_vol,dominant_expiry_by_oi,atm_oi_depth,leap_oi_skews,insider_conviction_score,cfo_involved,debt_reduction_pct,catalyst_flag,catalyst_type,catalyst_confidence,has_activist_pressure
2026-07-02,RYAM,7.73,0.0012,3335,4,3339,767,4.35,Bearish/Distribution,0,-0.09134680675070057,0.8877264814941722,0.9655149630871062,0,0.0036290598290596174,0.030561504273504264,3281.0,20260918,20260918,5050,10.8,0.0,0,0.0,1,M&A / Strategic Review,0.51,0
2026-07-02,BMNU,0.7711,0.0043,62948,273,63221,5622,11.25,Error,False,0.0,0.0,0.0,0,0.0,0.0,1654.62,20260918,20260918,50617,6.26,0.0,0,0.0,0,None,0.0,0
2026-07-02,UA,6.45,0.0056,1261,7,1268,283,4.48,Bullish Trend,0,0.18668278211185585,1.366559328149289,1.4910753213126668,0,-0.033641025641025696,-0.02236923076923088,193.0,20280121,20270115,12804,5.89,2.674,1,0.0,0,None,0.0,0
2026-07-02,ICLN,19.89,0.0043,36122,154,36276,1287,28.19,Bullish Trend,0,0.07181486536926411,0.9865115276880724,1.016874862628153,0,0.19151452991452944,0.15617094017094033,78.0,20270115,20270115,2712,14.59,0.0,0,0.0,0,None,0.0,0
2026-07-02,GPCR,53.45,0.0006,1769,1,1770,690,2.57,Bullish Trend,0,0.07935914943671896,1.797247036580242,1.9881846778969081,0,-1.9754430769230793,-1.6275732991453011,32.0,20261016,20261218,878,9.45,0.0,0,0.0,0,None,0.0,0
2026-07-02,INO,1.19,0.0003,3369,1,3370,1385,2.43,Bearish/Distribution,0,-0.28973758132359145,0.7675351935790253,0.7813093341151214,0,-0.024887316239316268,-0.024193162393162423,13.0,20261218,20261218,14980,18.16,0.0,1,0.0,0,None,0.0,0
2026-07-02,SMWB,6.59,0.0045,1555,7,1562,1493,1.05,Bullish Trend,0,0.10853012134637968,2.1208643465757215,2.5048726890665467,0,-0.03405811965811969,-0.03018119658119666,6.0,20270115,20270115,414,36.64,0.854,0,0.0,0,None,0.0,0
2026-07-02,NWSA,25.78,0.0016,1276,2,1278,1,1278.0,Bullish Trend,0,0.027500289273730126,0.9568390239595937,1.1189726862343705,0,0.05394188034187987,0.03972649572649555,4.0,20261016,20270115,10019,134.39,0.0,1,0.0,0,None,0.0,0
2026-07-02,FLD,0.4996,0.0038,2632,10,2642,273,9.68,Bearish/Distribution,0,-0.7732852845669902,4.660937128185951,33.63269705135318,0,-0.06110229059829058,-0.05751948717948718,1.0,20270219,20261120,1026,24.65,0.006,1,0.0,0,None,0.0,0
2026-07-02,MAGN,11.94,0.0003,5916,2,5918,6,986.33,Bullish Trend,0,0.07161415075856312,1.0708964053628265,1.0898527744256112,0,-0.11876239316239325,-0.11921367521367536,0.0,None,20260918,595,8.02,0.0,0,0.0,0,None,0.0,0
